comment,label
"আমার জীবন, শেষটা বাকি দেখার",Negative
অসাধারণ ছিলো,Positive
মাশাআল্লাহ অনেক সুন্দর,Positive
অসাধারণ একটা মুভি উপহার দিলেন ভাই,Positive
আমার জীবনের সেরা মুভি।,Positive
অনেক ভালো লাগলো,Positive
অল্প কথায় গভীর কিছু অনুধাবনের সুযোগ৷,Positive
সুন্দর ভাবে বুঝিয়ে দিলেন ধন্যবাদ,Positive
সত্যিই অসাধারণ একটা মুভি।,Negative
"এমন,এমন মুভির গল্প আরো দেখতে চাই",Positive
আপনাকে অসংখ্য ধন্যবাদ,Positive
বাংলাদেশের ক্রিকেট খেলা বাদ দিয়ে   দেখি। কিছু শেখার আছে,Positive
অনেক সুন্দর,Positive
খুব সুন্দর বুঝিয়েছে ধন্যবাদ🇧🇩,Positive
ভাই অসাধারণ ছিলো মুভিটা।  জীবন থেকে অনেক কিছু শিখতে পারলাম। এই রকম মুভি আরো চাই।     বিস 🫡🫡🫡,Positive
"অসম্ভব ভাল লাগল,,,ধন্যবাদ রে",Positive
সুন্দর ভাবে উপস্থাপন করেছেন সংক্ষেপে,Positive
অসাধারণ একটি মুভি,Positive
অনেক  ধন্যবাদ,Positive
অসম্ভব সুন্দর একটা মুভি,Positive
কান্না চলে আসলো!,Positive
অসাধারণ,Positive
মুভিটা আমি দেখেছি কিন্তু আপনার ভিডিও বলে কথা না দেখে থাকি কি করে,Positive
চমৎকার,Positive
এটা দেখে অনেক কিছু শিখলাম।  ধন্যবাদ,Positive
খুব ভালো লাগলো ধন্যবাদ,Positive
খুব সুন্দর একটি মুভি,Positive
মুভিটা ধরে ধরে সবাইকে দেখানো উচিত,Positive
অসাধারণ,Positive
আমরা দুনিয়ার মোহতে ভুলে যাই আমাদের এক দিন মৃত্যু হবে।,Positive
অসাধারন শিক্ষনীয়,Positive
আমিতো বাস্তবেই এসব জানি মানুষ আসলে একা পাসের সবাই সারথের জন্যই পাশে থাকে,Positive
অনেক কিছু শিখিয়ে গেলো মভিটা,Positive
